particle,length
1349,0.14597
1350,0.0147834
1351,0.172987
1352,0.0170829
1353,0.310094
1354,0.0182207
1355,0.0236928
1356,0.014706
1357,0.0261573
1358,0.0147191
1359,0.0586586
1360,0.065383
1361,0.025732
1362,0.0152229
1363,0.0156348
1364,0.0558332
1365,0.269003
1366,0.0633445
1367,0.186058
1368,0.0181678
1369,0.0304242
1370,0.0152292
1371,0.09826
1372,0.131178
1373,0.0155729
1374,0.0158563
1375,0.0148181
1376,0.0175767
1377,0.067121
1378,0.0266862
1379,0.148218
1380,0.0152399
1381,0.0246127
1382,0.0148299
1383,0.0144718
1384,0.161193
1385,0.0156775
1386,0.0177659
1387,0.0280878
1388,0.173543
1389,0.144112
1390,0.0146831
1391,0.0148097
1392,0.149537
1393,0.0178673
1394,0.0243053
1395,0.0270527
1396,0.0641498
1397,0.0148972
1398,0.0152176
1399,0.170529
1400,0.0198995
1401,0.028295
1402,0.0582719
1403,0.0163165
1404,0.0241555
1405,0.0240882
1406,0.0698684
1407,0.0857947
1408,0.0150496
1409,0.0555014
1410,0.0158557
1411,0.0162272
1412,0.0551948
1413,0.119683
1414,0.0155065
1415,0.0259359
1416,0.113748
1417,0.015338
1418,0.024265
1419,0.0819841
1420,0.100441
1421,0.0992165
1422,0.0145253
1423,0.0174636
1424,0.189123
1425,0.0146636
1426,0.0149042
1427,0.0250623
1428,0.0566105
1429,0.0266307
1430,0.0156757
1431,0.020033
1432,0.104209
1433,0.0877303
1434,0.126637
1435,0.0993819
1436,0.0248332
1437,0.0151443
1438,0.0273942
1439,0.0152227
1440,0.0247516
1441,0.0978158
1442,0.0153542
1443,0.0253411
1444,0.0243019
1445,0.0145775
1446,0.0144821
1447,0.105048
1448,0.0150028
1449,0.0244524
1450,0.015508
1451,0.0183166
1452,0.0149339
1453,0.0242327
1454,0.0690447
1455,0.0146923
1456,0.0155359
1457,0.0179594
1458,0.0154362
1459,0.0952255
1460,0.0165408
1461,0.0258327
1462,0.0252162
1463,0.0154693
1464,0.0154676
1465,0.0278101
1466,0.0938727
1467,0.0260956
1468,0.0146063
1469,0.0355936
1470,0.0156523
1471,0.0146498
1472,0.128351
1473,0.0150926
1474,0.0768298
1475,0.0251668
1476,0.0150401
1477,0.0257787
1478,0.188404
1479,0.0258859
1480,0.0242613
1481,0.0158621
1482,0.135874
1483,0.0147885
1484,0.0247279
1485,0.177094
1486,0.105256
1487,0.0164129
1488,0.0
1489,0.111121
1490,0.0157494
1491,0.0146367
1492,0.0280016
1493,0.0158537
1494,0.0160671
1495,0.0303731
1496,0.0148548
1497,0.0148196
1498,0.0151696
1499,0.146681
1500,0.0153639
1501,0.0243332
1502,0.0260488
1503,0.0178538
1504,0.0713642
1505,0.0175391
1506,0.0251297
1507,0.108655
1508,0.0146001
1509,0.0266954
1510,0.0311501
1511,0.110773
1512,0.0256304
1513,0.0244677
1514,0.0150489
1515,0.015532
1516,0.0252503
1517,0.0164038
1518,0.031117
1519,0.0240185
1520,0.0241471
1521,0.0253801
1522,0.0247043
1523,0.0282023
1524,0.0154808
1525,0.1452
1526,0.0262082
1527,0.0154158
1528,0.0559775
1529,0.0264985
1530,0.0943461
1531,0.017382
1532,0.0145381
1533,0.0978448
1534,0.0258368
1535,0.0144886
1536,0.102756
1537,0.0259052
1538,0.0650134
1539,0.024883
1540,0.0
1541,0.0157969
1542,0.0145078
1543,0.0641585
1544,0.0166747
1545,0.0174384
1546,0.015281
1547,0.0985177
1548,0.0147376
1549,0.180167
1550,0.0988411
1551,0.0147577
1552,0.0147021
1553,0.0248672
1554,0.0146345
1555,0.0175055
1556,0.0528806
1557,0.157487
1558,0.0686618
1559,0.0563774
1560,0.0540083
1561,0.0148291
1562,0.0667621
1563,0.0565189
1564,0.0660817
1565,0.0152329
1566,0.019231
1567,0.0276502
1568,0.0243168
1569,0.0148766
1570,0.108356
1571,0.0635958
1572,0.0290569
1573,0.0153548
1574,0.0161783
1575,0.0250783
1576,0.0172127
1577,0.0160831
1578,0.0154416
1579,0.10927
1580,0.137763
1581,0.0149392
1582,0.0629774
1583,0.0667791
1584,0.01476
1585,0.155906
1586,0.176057
1587,0.0255573
1588,0.0145729
1589,0.0566684
1590,0.0144782
1591,0.116693
1592,0.0252537
1593,0.0157753
1594,0.0580808
1595,0.0561287
1596,0.0628237
1597,0.0145145
1598,0.0145812
1599,0.0147966
1600,0.0152477
1601,0.0835149
1602,0.0692908
1603,0.0192793
1604,0.0280178
1605,0.164553
1606,0.0282139
1607,0.0152147
1608,0.0252983
1609,0.189082
1610,0.094835
1611,0.014872
1612,0.0159642
1613,0.0249308
1614,0.0997419
1615,0.0242332
1616,0.0179982
1617,0.0150236
1618,0.0180201
1619,0.0755282
1620,0.0279097
1621,0.225441
1622,0.0725476
1623,0.0644838
1624,0.0160247
1625,0.024768
1626,0.0987511
1627,0.0182304
1628,0.0185224
1629,0.0254573
1630,0.0145602
1631,0.0144664
1632,0.0662485
1633,0.0145988
1634,0.124659
1635,0.015135
1636,0.014719
1637,0.0982418
1638,0.196463
1639,0.0152945
1640,0.0676532
1641,0.0171799
1642,0.0358398
1643,0.0243137
1644,0.109367
1645,0.0270087
1646,0.0151966
1647,0.0280096
1648,0.101171
1649,0.0150623
1650,0.0731081
1651,0.0154253
1652,0.0176946
1653,0.0244357
1654,0.0167817
1655,0.06793
1656,0.0259542
1657,0.0578971
1658,0.017554
1659,0.0570763
1660,0.0240926
1661,0.0681462
1662,0.0252704
1663,0.0146262
1664,0.0652526
1665,0.0147502
1666,0.160107
1667,0.0172455
1668,0.0291477
1669,0.0633619
1670,0.0299055
1671,0.0163152
1672,0.0222138
1673,0.0730881
1674,0.0158701
1675,0.0726109
1676,0.0186227
1677,0.015357
1678,0.199472
1679,0.0153382
1680,0.0273909
1681,0.0150683
1682,0.0688071
1683,0.0689095
1684,0.0676206
1685,0.0261894
1686,0.0157271
1687,0.0152426
1688,0.026609
1689,0.0252295
1690,0.0151917
1691,0.0242666
1692,0.0282146
1693,0.0241486
1694,0.0196571
1695,0.0702924
1696,0.0259236
1697,0.214538
1698,0.0662215
1699,0.0171953
1700,0.0794453
1701,0.0965101
1702,0.0154698
1703,0.014724
1704,0.0241839
1705,0.0178826
1706,0.0146627
1707,0.0257205
1708,0.0149578
1709,0.0240308
